Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
1765,VISTA DEL MAR,LANE,,VISTA DEL MAR LANE,702A4,PUBLIC STREET NAMES
116,VIEWCREST,ROAD,,VIEWCREST ROAD,562F6,PRIVATE STREET NAMES
1972,VALLEY,BLVD,,VALLEY BOULEVARD,635B2,PUBLIC STREET NAMES
1816,VIDOR,DR,,VIDOR DRIVE,632F4,PUBLIC STREET NAMES
1977,VALJEAN,AVE,,VALJEAN AVENUE,561F3,PUBLIC STREET NAMES
1761,VISTA DE ORO,PL,,VISTA DE ORO PLACE,560D4,PUBLIC STREET NAMES
157,VIA CATALINA,,,VIA CATALINA,533D3,PRIVATE STREET NAMES
1903,VENANGO,CIR,,VENANGO CIRCLE,594B6,PUBLIC STREET NAMES
1909,VELICATA,ST,,VELICATA STREET,560A3,PUBLIC STREET NAMES
1951,VALLEY VISTA,CT,,VALLEY VISTA COURT,561J5,PUBLIC STREET NAMES
1774,VISO,DR,,VISO DRIVE,593D1,PUBLIC STREET NAMES
1772,VISTA,PL,,VISTA PLACE,593C4,PUBLIC STREET NAMES
10872,VILLA DEL SOL,,,VILLA DEL SOL,502E1,PRIVATE ROADWAY NAMES
170,VALLEY MEADOW,PL,,VALLEY MEADOW PLACE,561F6,PRIVATE STREET NAMES
1949,VALMAR,ROAD,,VALMAR ROAD,559G5,PUBLIC STREET NAMES
1922,VAN TRESS,AVE,,VAN TRESS AVENUE,794C4,PUBLIC STREET NAMES
159,VIA CAPRI,,,VIA CAPRI,533D3,PRIVATE STREET NAMES
1880,VERDI,ST,,VERDI STREET,672E6,PUBLIC STREET NAMES
9934,VIA SANTIAGO,,,VIA SANTIAGO,NA,PRIVATE ROADWAY NAMES
1751,VIVA,DR,,VIVA DRIVE,504A5,PUBLIC STREET NAMES
107,VISTA MORAGA,,,VISTA MORAGA,591H6,PRIVATE STREET NAMES
1980,VALERIO,ST,,VALERIO STREET,533A4,PUBLIC STREET NAMES
10665,VENEZIA,WAY,,VENEZIA WAY,500C1,PRIVATE STREET NAMES
1808,VIKING,AVE,,VIKING AVENUE,500H4,PUBLIC STREET NAMES
1742,VREELAND,AVE,,VREELAND AVENUE,794H6,PUBLIC STREET NAMES
1885,VERBENA,DR,,VERBENA DRIVE,593G2,PUBLIC STREET NAMES
1825,VICTORIA,AVE,,VICTORIA AVENUE,633F3,PUBLIC STREET NAMES
149,VIA LATINA,,,VIA LATINA,533E2,PRIVATE STREET NAMES
1820,VICTORINE,ST,,VICTORINE STREET,595C6,PUBLIC STREET NAMES
125,VIA TORRINO,,,VIA TORRINO,533D3,PRIVATE STREET NAMES
109,VISTA DEL MAR,,,VISTA DEL MAR,NA,PRIVATE STREET NAMES
9935,VIA SAN MIGUEL,,,VIA SAN MIGUEL,482E3,PRIVATE ROADWAY NAMES
1760,VISTA GLORIOSA,DR,,VISTA GLORIOSA DRIVE,594J5,PUBLIC STREET NAMES
1952,VALLEY VISTA,BLVD,,VALLEY VISTA BOULEVARD,562B5,PUBLIC STREET NAMES
129,VIA SIENA,,,VIA SIENA,533D3,PRIVATE STREET NAMES
1975,VALLECITO,DR,,VALLECITO DRIVE,823G6,PUBLIC STREET NAMES
1814,VIEWCREST,ROAD,,VIEWCREST ROAD,562G6,PUBLIC STREET NAMES
1933,VAN NESS,AVE,,VAN NESS AVENUE,593G4,PUBLIC STREET NAMES
1955,VALLEY SPRING,PL,,VALLEY SPRING PLACE,562J5,PUBLIC STREET NAMES
10584,VINTAGE,PL,,VINTAGE PLACE,500E1,PRIVATE ROADWAY NAMES
1961,VALLEY HOME,ROAD,,VALLEY HOME ROAD,561F7,PUBLIC STREET NAMES
1848,VIA FLORENCE,,,VIA FLORENCE,630G5,PUBLIC STREET NAMES
1784,VIOLET,ST,,VIOLET STREET,634H6,PUBLIC STREET NAMES
10859,VINCENT,LANE,,VINCENT LANE,531C4,PRIVATE STREET NAMES
10358,VIA GALILEO,,,VIA GALILEO,480D6,PRIVATE STREET NAMES
164,VERDANT,ST,,VERDANT STREET,564C7,PRIVATE STREET NAMES
1793,VINEBURN,AVE,,VINEBURN AVENUE,635D2,PUBLIC STREET NAMES
1741,VULCAN,DR,,VULCAN DRIVE,593A2,PUBLIC STREET NAMES
1990,VALAHO,DR,,VALAHO DRIVE,504A4,PUBLIC STREET NAMES
1919,VARDEN,ST,,VARDEN STREET,561G4,PUBLIC STREET NAMES
1809,VIGNES,ST,,VIGNES STREET,634H2,PUBLIC STREET NAMES
1807,VILLAGE,AVE,,VILLAGE AVENUE,503B7,PUBLIC STREET NAMES
1775,VISCANIO,ROAD,,VISCANIO ROAD,560A4,PUBLIC STREET NAMES
10634,VIA URBINO,,,VIA URBINO,480D5,PRIVATE STREET NAMES
10829,VENETO,WAY,,VENETO WAY,480E6,PRIVATE STREET NAMES
10114,VALROSE,CT,,VALROSE COURT,565C6,PRIVATE STREET NAMES
1907,VELMA,LANE,,VELMA LANE,592B3,PUBLIC STREET NAMES
1835,VIA SANTA YNEZ,,,VIA SANTA YNEZ,630G5,PUBLIC STREET NAMES
1881,VERDE OAK,DR,,VERDE OAK DRIVE,593H3,PUBLIC STREET NAMES
1861,VESTONE,WAY,,VESTONE WAY,592A4,PUBLIC STREET NAMES
10401,VIA PACIFICA,,,VIA PACIFICA,630H1,PRIVATE STREET NAMES
1794,VINE,WAY,,VINE WAY,593F3,PUBLIC STREET NAMES
10603,VERDI,LANE,,VERDI LANE,500C1,PRIVATE STREET NAMES
10409,VIA SANTA LUCIA,,,VIA SANTA LUCIA,482F2,PRIVATE ROADWAY NAMES
1875,VERDUGO VIEW,DR,,VERDUGO VIEW DRIVE,594J1,PUBLIC STREET NAMES
10068,VIA MARINA,CT,,VIA MARINA COURT,702A4,PUBLIC STREET NAMES
11120,VIA SERENA,WAY,,VIA SERENA WAY,482E3,UNOFFICIAL PRIVATE STREET NAMES
1849,VIA DONTE,,,VIA DONTE,701J2,PUBLIC STREET NAMES
11082,VISTA BELLA,DR,,VISTA BELLA DRIVE,530G1,PRIVATE STREET NAMES
9938,VIA SAN RAPHAEL,,,VIA SAN RAPHAEL,482F3,PRIVATE ROADWAY NAMES
10637,VIA BOTTICELLI,,,VIA BOTTICELLI,480D5,PRIVATE STREET NAMES
11114,VISTA DEL SOL,DR,,VISTA DEL SOL DRIVE,482E3,UNOFFICIAL PRIVATE STREET NAMES
11110,VILLAGIO,WAY,,VILLAGIO WAY,501H6,PRIVATE ROADWAY NAMES
11123,VALLEY VISTA,WAY,,VALLEY VISTA WAY,482E4,UNOFFICIAL PRIVATE STREET NAMES
11205,VIN SCULLY,AVE,,VIN SCULLY AVENUE,634F1,PUBLIC STREET NAMES
11251,VIA ALTO,WAY,,VIA ALTO WAY,531C6,LIMITED ACCESS AREA NAMES
11235,VINE,TER,,VINE TERRACE,531E5,LIMITED ACCESS AREA NAMES
11250,VIA SEVILLA,WAY,,VIA SEVILLA WAY,531C6,LIMITED ACCESS AREA NAMES
11265,VICTORIA,WAY,,VICTORIA WAY,500C1,PRIVATE STREET NAMES
11273,VERBENA,WAY,,VERBENA WAY,594J1,LIMITED ACCESS AREA NAMES
